id,class,order,family,genus,scientific_name,common_name,iucn_status,year,month,day,lat,long,x1_month_year,last_month_year,survey_duration,survey_frequency,road_id,road_length,road_lat_initial,road_long_initial,road_lat_final,road_long_final,reference_id
112,Aves,Gruiformes,Aramidae,Aramus,Aramus guarauna,Limpkin,LC,2002,January,9,-32.658433,-52.588708,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
113,Aves,Gruiformes,Aramidae,Aramus,Aramus guarauna,Limpkin,LC,2002,January,30,-32.546162,-52.543472,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
114,Aves,Gruiformes,Aramidae,Aramus,Aramus guarauna,Limpkin,LC,2002,February,14,-32.206734,-52.450704,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
115,Aves,Gruiformes,Aramidae,Aramus,Aramus guarauna,Limpkin,LC,2002,February,14,-32.627832,-52.579257,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
116,Aves,Gruiformes,Aramidae,Aramus,Aramus guarauna,Limpkin,LC,2002,March,21,-32.530761,-52.541622,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
117,Aves,Gruiformes,Rallidae,Aramides,Aramides ypecaha,Giant Wood-rail,LC,2002,May,7,-32.545707,-52.543091,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
118,Aves,Gruiformes,Rallidae,Fulica,Fulica rufifrons,Red-fronted Coot,LC,2002,June,13,-31.818662,-52.325071,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
119,Aves,Gruiformes,Rallidae,Gallinula,Gallinula chloropus,Common Moorhen,LC,2002,April,18,-31.907714,-52.316617,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
120,Aves,Gruiformes,Rallidae,Gallinula,Gallinula chloropus,Common Moorhen,LC,2004,September,14,-31.822883,-52.326896,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
121,Aves,Gruiformes,Rallidae,Gallinula,Gallinula chloropus,Common Moorhen,LC,2004,September,24,-32.070706,-52.264781,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
122,Aves,Gruiformes,Rallidae,Gallinula,Gallinula chloropus,Common Moorhen,LC,2004,October,15,-31.879822,-52.321781,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
123,Aves,Gruiformes,Rallidae,Gallinula,Gallinula chloropus,Common Moorhen,LC,2004,November,5,-32.706252,-52.624695,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
124,Aves,Gruiformes,Rallidae,Pardirallus,Pardirallus maculatus,Spotted Rail,LC,2004,November,5,-32.363115,-52.549365,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
125,Aves,Gruiformes,Rallidae,Pardirallus,Pardirallus sanguinolentus,Plumbeous Rail,LC,2002,June,21,-31.819758,-52.325489,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
126,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2002,January,9,-32.086503,-52.294137,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
127,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2002,January,9,-32.197393,-52.440934,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
128,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2002,January,9,-32.197393,-52.440934,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
129,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2002,January,9,-32.302751,-52.534106,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
130,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2002,January,9,-32.371916,-52.551078,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
131,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2002,January,22,-32.132801,-52.372528,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
132,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2002,January,22,-32.160353,-52.401805,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
133,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2002,January,22,-32.403792,-52.559108,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
134,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2002,January,30,-32.02461,-52.288035,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
135,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2002,January,30,-32.318165,-52.537913,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
136,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2002,February,14,-32.557934,-52.551458,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
137,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2002,February,27,-31.807437,-52.325292,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
138,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2002,February,27,-31.873734,-52.322497,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
139,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2002,February,27,-32.483435,-52.578741,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
140,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2002,March,7,-31.855354,-52.325596,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
141,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2002,March,21,-32.484297,-52.579011,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
142,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2002,March,26,-31.914772,-52.315364,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
143,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2002,April,2,-32.085349,-52.291387,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
144,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2002,May,3,-31.884662,-52.320486,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
145,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2002,November,29,-32.19601,-52.439544,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
146,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2003,January,22,-31.917687,-52.315257,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
147,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2004,October,15,-31.8939,-52.31955,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
148,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2004,October,29,-31.893339,-52.319658,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
149,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2004,November,26,-31.894451,-52.319431,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
150,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2004,December,10,-32.508866,-52.571893,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
151,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2004,December,10,-32.826034,-52.691531,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
152,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2005,January,7,-31.856586,-52.325920000000004,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
153,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2005,January,14,-31.917172,-52.315366,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
154,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2005,January,14,-32.339774,-52.544027,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
155,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2005,January,20,-32.501112,-52.57525,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
156,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2005,March,4,-32.336795,-52.542754,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
157,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2005,March,4,-32.817743,-52.687743,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
158,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2005,April,22,-31.805372,-52.329614,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
159,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2005,April,22,-32.152508,-52.393404,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
160,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2005,June,3,-31.898238,-52.318766,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
161,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2005,July,6,-31.91164,-52.316472,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
162,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2005,July,6,-32.345914,-52.544981,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
163,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2005,August,11,-32.368475,-52.550647,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
164,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2005,September,1,-31.983028,-52.295677,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
165,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2005,September,1,-32.36298,-52.549331,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
166,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2005,September,29,-31.961227,-52.30427,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
167,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2005,September,29,-31.961227,-52.30427,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
168,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2005,October,13,-31.94877,-52.309426,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
169,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2005,November,10,-32.205298,-52.449313,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
170,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2005,December,1,-31.856329,-52.325462,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
171,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus,Rufous Hornero,LC,2005,December,22,-31.962743,-52.304196,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
172,Aves,Passeriformes,Furnariidae,Phleocryptes,Phleocryptes melanops,Wren-like Rushbird,LC,2002,January,22,-31.8208,-52.325873,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
173,Aves,Passeriformes,Furnariidae,Phleocryptes,Phleocryptes melanops,Wren-like Rushbird,LC,2002,January,22,-31.8208,-52.325873,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
174,Aves,Passeriformes,Furnariidae,Phleocryptes,Phleocryptes melanops,Wren-like Rushbird,LC,2002,August,14,-31.799737,-52.335332,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
175,Aves,Passeriformes,Furnariidae,Phleocryptes,Phleocryptes melanops,Wren-like Rushbird,LC,2002,August,14,-31.827742,-52.328022,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
176,Aves,Passeriformes,Hirundinidae,Pygochelidon,Pygochelidon cyanoleuca,Blue-and-white Swallow,LC,2002,January,22,-32.42346,-52.563817,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
177,Aves,Passeriformes,Icteridae,Agelaioides,Agelaioides badius,Greyish Baywing,LC,2002,April,18,-32.085358,-52.291366,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
178,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,January,22,-32.151475,-52.392158,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
179,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,January,22,-32.271991,-52.520094,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
180,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,January,22,-32.287859,-52.530361,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
181,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,January,30,-31.839069,-52.328375,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
182,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,January,30,-32.27623,-52.524592,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
183,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,January,30,-32.387642,-52.555078,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
184,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,February,14,-31.834488,-52.329028,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
185,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,February,14,-31.839747,-52.328184,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
186,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,February,14,-32.291806,-52.531468,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
187,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,February,14,-32.548425,-52.545022,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
188,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,February,27,-32.274824,-52.52305,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
189,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,February,27,-32.295816,-52.532534,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
190,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,March,7,-32.264965,-52.512492,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
191,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,March,7,-32.276908,-52.52524,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
192,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,March,16,-32.15668,-52.397847,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
193,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,March,21,-32.417422,-52.562649,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
194,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,March,26,-32.153426,-52.394351,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
195,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,March,26,-32.165507,-52.407186,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
196,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,March,26,-32.186448,-52.429242,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
197,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,March,26,-32.186448,-52.429242,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
198,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,March,26,-32.268356,-52.516296,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
199,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,April,2,-32.396644,-52.557273,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
200,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,April,12,-32.141754,-52.382045,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
201,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,April,12,-32.142351,-52.38269,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
202,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,April,12,-32.254843,-52.502038,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
203,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,April,18,-32.084142,-52.288498,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
204,Aves,Passeriformes,Icteridae,Chrysomus,Chrysomus ruficapillus,Chestnut-capped Blackbird,LC,2002,April,18,-32.084142,-52.288498,January_2002,April_2006,52,3.7,BR_471,160.5,-32.948533,-52.774471,-31.746261,-52.407332,Bager_pers_comm
